date,temp_mean_c,temp_max_c,temp_min_c,temp_anomaly_c,precip_month_mm,precip_1d_max_mm,precip_3d_max_mm,precip_7d_max_mm,precip_30d_max_mm,pdd,freeze_thaw_cycles,snowfall_mm_we,snow_depth_m,solar_radiation_mj_m2,runoff_mm,observation_count,expected_observation_count,valid_area_fraction,period_completeness,is_complete_period,quality_status,quality_reason,expected_days,missing_data_flag,month,precip_anomaly_z,pdd_anomaly_z
1985-07-01,6.456139548925226,10.436056939486821,3.424203834829011,-0.7313118618917913,451.05017005428004,25.011441073578887,62.58462500692142,122.13833753109496,453.0260041188272,200.140326016682,0,40.902373778131086,2.9068673042857993,513.593894237157,335.44148653640787,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,7,-0.37759294898637485,-1.687754039295359
1985-08-01,7.332971317116674,12.328261734212836,3.4850849428116706,0.3752515927256667,307.15787280521477,21.543731007208546,45.46779902005455,99.83591719464127,459.9646154712719,227.32211083061688,0,9.773447321836668,2.900957184658833,566.1931979345532,273.110230908815,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,8,-1.620586683423092,0.9558837240856394
1985-09-01,4.610858971732025,10.741865794042923,-1.0960923304279053,-0.4192786073270485,215.48642973500068,35.610692044700386,63.65674034513903,89.83875271162523,318.29738317342276,138.32576915196074,8,67.44261325601119,2.923093639984954,555.3751691021288,178.69158084442043,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,9,-0.23548969015964863,-0.6646119406148635
1985-10-01,-0.3938126889248984,8.199130188890301,-12.697492701767342,-0.40338948432808885,195.2170873503242,56.49337748410586,102.6364291810383,111.57746907513048,212.47641593286002,38.412837052530264,24,114.39329761956714,3.04154837107235,544.061571600485,122.75153938038596,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,10,2.169104917326848,0.187315030272456
1985-11-01,-5.557581806205211,0.7249650905536877,-13.380918986288933,-1.5616575703187834,21.18262585217858,3.4995238373189435,7.957457871121624,18.206528451013586,193.99876005621172,0.0,4,8.273647461718317,3.053478321442621,509.3888722519353,61.443308387987216,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,11,-0.47226515731306923,-0.48825265776295623
1985-12-01,-6.184502562093293,2.115274944479936,-18.85953555982938,0.5542077688290595,59.51924942130958,32.468641699185575,47.150365191367094,52.25722172606601,59.493660241362925,0.0,10,51.87232445277939,3.096286319190192,461.71989747361016,35.110398744253274,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,12,0.875452561354105,-0.3105347193529913
1986-01-01,-9.84020542890578,-1.6642026467695552,-18.939757843339695,-0.08039449813056068,10.811885295317548,3.335269661563819,4.38512544767841,47.403465862019225,60.57972560257769,0.0,0,9.3435180884046,3.3382078449634074,534.4993450555946,22.74285299332523,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,1,-1.085054338032371,-0.20695424178800786
1986-02-01,-9.662249723060318,-2.478839951044714,-19.01371407451802,-0.3685985061863909,40.78370337103832,24.185077024031926,28.521234157778693,30.91575074794718,43.48596090221547,0.0,0,35.59482266718783,3.413395203460993,561.8348193786067,14.16156452246152,28,28,,1.0,True,GOOD,coverage and completeness requirements passed,28,False,2,-0.7529915603441656,
1986-03-01,-6.728450335558407,1.9427202518686177,-16.87968655719795,-0.24313421231757512,50.076348835017,7.306360430805151,9.827023594776874,16.919631231160132,50.37853383940001,0.0,4,39.321754653371194,3.424060657431337,744.6004252245448,20.91140971164482,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,3,-0.5093119211692179,-0.26352548186924535
1986-04-01,-3.5797648339566246,3.421860950316976,-14.610566736123307,-0.6385321451957711,74.67496290676318,10.97027672289724,13.480454911782417,24.32355494278422,79.7628107886913,0.0,21,38.19614758139593,3.356218131812037,785.8417234524983,50.42995934038411,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,4,0.26675851361464403,-0.5175588163211239
1986-05-01,-0.2204868622598392,4.860533208665864,-8.998271584024213,-1.4780981005944236,99.17479092395912,9.192081911516892,21.04894853503577,41.8763964556721,107.7495251015352,7.197954228415178,31,34.67176694365285,3.163162211470204,855.7282829873328,49.42582160716825,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,5,-0.6861995074247528,-1.8483566255159527
1986-06-01,5.452215861983371,13.344017598999821,-3.647475008659153,-0.10068848698566593,230.50406724560878,23.17036485509319,51.419370161475044,111.19009628563325,230.50406724560878,163.5664758595011,10,18.298592031091175,2.954948014502362,669.6698374707952,157.33063173789026,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,6,-0.6600966633396275,-0.15515606349812758
1986-07-01,7.0542180489470345,12.480442373019411,1.7993869402977607,-0.13323336186998258,452.33050997787916,28.463277998725257,70.92771614762894,127.35343180703133,444.9821764482005,218.68075951735807,0,34.32089319212767,2.9045156631711624,512.1453627213231,329.7375183733394,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,7,-0.3609812080229217,-0.3074818779546029
